Instances,feature_ cheap.pattern.time,feature_ cheap.pattern.vertices,feature_ cheap.pattern.edges,feature_ cheap.pattern.loops,feature_ cheap.pattern.meandeg,feature_ cheap.pattern.maxdeg,feature_ cheap.pattern.degisfixed,feature_ cheap.pattern.density,feature_ cheap.target.time,feature_ cheap.target.vertices,feature_ cheap.target.edges,feature_ cheap.target.loops,feature_ cheap.target.meandeg,feature_ cheap.target.maxdeg,feature_ cheap.target.degisfixed,feature_ cheap.target.density,feature_ distance.pattern.time,feature_ distance.pattern.isconnected,feature_ distance.pattern.meandistance,feature_ distance.pattern.maxdistance,feature_ distance.pattern.proportiondistancege2,feature_ distance.pattern.proportiondistancege3,feature_ distance.pattern.proportiondistancege4,feature_ distance.target.time,feature_ distance.target.isconnected,feature_ distance.target.meandistance,feature_ distance.target.maxdistance,feature_ distance.target.proportiondistancege2,feature_ distance.target.proportiondistancege3,feature_ distance.target.proportiondistancege4,feature_ lad.values.removed,feature_ lad.values.removed.percent,feature_ lad.values.removed.min,feature_ lad.values.removed.max,feature_ lad.time,algo_lad,algo_supplementallad,algo_vf2,algo_glasgow1,algo_glasgow2,algo_glasgow3,algo_glasgow4
g5-g92,0.0,11.0,20.0,0.0,3.63636,10.0,0.0,0.363636,3.0,1619.0,3517.0,0.0,4.34466,176.0,0.0,0.002685,0.0,1.0,1.63636,2.0,0.578512,0.0,0.0,227.0,1.0,6.96525,17.0,0.996699,0.975941,0.922645,11395.0,63.984502,60.654724,97.282272,4.0,55.0,17.0,91.0,170.0,308.0,580.0,1265.0
g5-g93-normed,0.0,11.0,20.0,0.0,3.63636,10.0,0.0,0.363636,3.0,1800.0,209000.0,0.0,232.222,356.0,0.0,0.129084,0.0,1.0,1.63636,2.0,0.578512,0.0,0.0,5652.0,1.0,2.01206,3.0,0.870432,0.141062,0.0,0.0,0.0,0.0,0.0,48.0,876.0,1397.0,289.0,75.0,2049.0,399734.0,96973218.0
g5-g94,0.0,11.0,20.0,0.0,3.63636,10.0,0.0,0.363636,4.0,1860.0,5590.0,0.0,6.01075,9.0,0.0,0.003233,0.0,1.0,1.63636,2.0,0.578512,0.0,0.0,468.0,1.0,7.67313,16.0,0.996231,0.985283,0.958354,0.0,100.0,0.0,0.0,1.0,5.0,8.0,30.0,50.0,70.0,136.0,478.0
g5-g95,0.0,11.0,20.0,0.0,3.63636,10.0,0.0,0.363636,5.0,2000.0,1396.0,0.0,1.396,11.0,0.0,0.000698,0.0,1.0,1.63636,2.0,0.578512,0.0,0.0,150.0,0.0,13.1693,36.0,0.068187,0.067156,0.065609,21718.0,98.718182,98.599998,99.900002,1.0,5.0,6.0,48.0,57.0,121.0,198.0,282.0
g5-g96,0.0,11.0,20.0,0.0,3.63636,10.0,0.0,0.363636,5.0,2000.0,1657.0,0.0,1.657,13.0,0.0,0.000829,0.0,1.0,1.63636,2.0,0.578512,0.0,0.0,174.0,0.0,13.4234,41.0,0.145044,0.143656,0.141219,21646.0,98.390909,98.25,99.800003,0.0,7.0,4.0,93.0,99.0,170.0,287.0,747.0
g5-g97,0.0,11.0,20.0,0.0,3.63636,10.0,0.0,0.363636,5.0,2000.0,1685.0,0.0,1.685,11.0,0.0,0.000843,0.0,1.0,1.63636,2.0,0.578512,0.0,0.0,181.0,0.0,15.947,47.0,0.160597,0.159242,0.156982,21777.0,98.986364,98.900002,99.849998,0.0,8.0,7.0,1111.0,110.0,146.0,222.0,296.0
g5-g98,0.0,11.0,20.0,0.0,3.63636,10.0,0.0,0.363636,5.0,2000.0,2573.0,0.0,2.573,14.0,0.0,0.001287,0.0,1.0,1.63636,2.0,0.578512,0.0,0.0,268.0,0.0,12.7987,36.0,0.351012,0.348286,0.342952,20624.0,93.745455,93.199997,99.199997,0.0,9.0,6.0,323.0,90.0,233.0,311.0,471.0
g5-g99,0.0,11.0,20.0,0.0,3.63636,10.0,0.0,0.363636,5.0,2000.0,2575.0,0.0,2.575,14.0,0.0,0.001288,0.0,1.0,1.63636,2.0,0.578512,0.0,0.0,267.0,0.0,12.8334,36.0,0.350418,0.34769,0.342357,20624.0,93.745455,93.199997,99.199997,1.0,8.0,7.0,361.0,96.0,233.0,310.0,488.0
g50-g100,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,5.0,2016.0,2000.0,0.0,1.98413,2.0,0.0,0.000985,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,131.0,0.0,1.33155,2.0,0.000488,0.0,0.0,0.0,100.0,0.0,0.0,2.0,7.0,9.0,27.0,48.0,81.0,267.0,10292.0
g50-g101,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,6.0,2184.0,6552.0,0.0,6.0,6.0,1.0,0.002749,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,700.0,1.0,4.83463,7.0,0.996795,0.983059,0.914377,0.0,100.0,0.0,0.0,3.0,6.0,16.0,44.0,58.0,103.0,345.0,11026.0
g50-g102,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,6.0,2184.0,8736.0,0.0,8.0,8.0,1.0,0.003665,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,825.0,1.0,4.25744,6.0,0.995879,0.970238,0.820971,0.0,100.0,0.0,0.0,3.0,10.0,15.0,50.0,73.0,108.0,395.0,13542.0
g50-g103,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,6.0,2184.0,13104.0,0.0,12.0,12.0,1.0,0.005497,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,1136.0,1.0,3.73065,6.0,0.994048,0.933608,0.61859,0.0,100.0,0.0,0.0,4.0,9.0,19.0,60.0,45.0,122.0,587.0,12930.0
g50-g104,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,14.0,3300.0,6596.0,0.0,3.99758,20.0,0.0,0.001212,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,1397.0,0.0,8.83072,28.0,0.517559,0.513402,0.501871,0.0,100.0,0.0,0.0,2.0,6.0,18.0,210.0,149.0,215.0,523.0,11370.0
g50-g105,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,14.0,3317.0,6617.0,0.0,3.98975,20.0,0.0,0.001203,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,1402.0,0.0,8.82651,28.0,0.51486,0.51073,0.499268,0.0,100.0,0.0,0.0,3.0,6.0,30.0,211.0,99.0,230.0,553.0,11395.0
g50-g106,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,25.0,4493.0,13619.0,0.0,6.06232,25.0,0.0,0.00135,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,4939.0,1.0,8.34333,29.0,0.998428,0.992345,0.971973,0.0,100.0,0.0,0.0,3.0,15.0,29.0,464.0,183.0,417.0,979.0,13800.0
g50-g107,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,25.0,4494.0,9812.0,0.0,4.36671,23.0,0.0,0.000972,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,3001.0,0.0,8.56683,25.0,0.553997,0.550267,0.538928,0.0,100.0,0.0,0.0,3.0,14.0,22.0,412.0,301.0,406.0,879.0,13431.0
g50-g108,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,29.0,4866.0,10840.0,0.0,4.4554,24.0,0.0,0.000916,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,3680.0,0.0,8.55453,27.0,0.579695,0.576075,0.564798,0.0,100.0,0.0,0.0,6.0,17.0,31.0,649.0,213.0,471.0,993.0,13430.0
g50-g109,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,31.0,5040.0,15120.0,0.0,6.0,6.0,1.0,0.001191,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,4218.0,1.0,10.5021,21.0,0.998611,0.994643,0.984921,0.0,100.0,0.0,0.0,7.0,27.0,35.0,217.0,366.0,509.0,1076.0,13398.0
g50-g110,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,36.0,5448.0,36105.0,0.0,13.2544,39.0,0.0,0.002433,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,9955.0,1.0,5.67628,16.0,0.997384,0.977723,0.912432,0.0,100.0,0.0,0.0,11.0,32.0,75.0,592.0,371.0,715.0,2557.0,32160.0
g50-g111,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,41.0,5757.0,14135.0,0.0,4.91054,25.0,0.0,0.000853,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,5770.0,0.0,8.34249,29.0,0.608189,0.604462,0.592038,0.0,100.0,0.0,0.0,5.0,26.0,40.0,728.0,296.0,655.0,1336.0,14298.0
g50-g112,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,54.0,6671.0,14066.0,0.0,4.21706,419.0,0.0,0.000632,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,5997.0,1.0,9.66358,26.0,0.999218,0.990909,0.966094,0.0,100.0,0.0,0.0,6.0,42.0,60.0,550.0,397.0,897.0,1975.0,16197.0
g50-g51,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,138.0,493.0,0.0,7.14493,71.0,0.0,0.052153,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,1.0,1.0,2.44843,5.0,0.940979,0.453896,0.038437,0.0,100.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,6.0,158.0,10244.0
g50-g52,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,161.0,356.0,0.0,4.42236,40.0,0.0,0.02764,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,1.0,0.0,3.3828,8.0,0.857992,0.650361,0.44435,0.0,100.0,0.0,0.0,0.0,2.0,6.0,2.0,1.0,6.0,156.0,9784.0
g50-g53,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,168.0,836.0,0.0,9.95238,14.0,0.0,0.059595,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,2.0,1.0,2.77816,5.0,0.934807,0.660998,0.170068,0.0,100.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,7.0,159.0,9936.0
g50-g54,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,256.0,941.0,0.0,7.35156,22.0,0.0,0.02883,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,5.0,0.0,3.11824,6.0,0.839233,0.653748,0.293427,0.0,100.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0,8.0,178.0,11550.0
g50-g55,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,256.0,962.0,0.0,7.51562,15.0,0.0,0.029473,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,5.0,1.0,3.16562,6.0,0.966736,0.788788,0.359772,0.0,100.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,8.0,178.0,11554.0
g50-g56,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,256.0,1000.0,0.0,7.8125,25.0,0.0,0.030637,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,5.0,0.0,3.07479,6.0,0.859406,0.6586,0.283356,0.0,100.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,8.0,178.0,11554.0
g50-g57,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,280.0,61.0,0.0,0.435714,7.0,0.0,0.001562,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,1.0,0.0,1.21795,2.0,0.000434,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,6.0,171.0,11519.0
g50-g58-normed,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,280.0,387.0,1.0,2.76071,36.0,0.0,0.009908,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,3.0,0.0,3.33644,7.0,0.340077,0.282015,0.14602,0.0,100.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,8.0,174.0,11544.0
g50-g59-normed,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,280.0,388.0,1.0,2.76786,47.0,0.0,0.009933,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,3.0,0.0,3.48577,9.0,0.406046,0.340434,0.176964,0.0,100.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,7.0,174.0,11534.0
g50-g60-normed,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,280.0,1074.0,1.0,7.66786,70.0,0.0,0.027496,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,5.0,0.0,2.90538,6.0,0.865,0.635281,0.179107,0.0,100.0,0.0,0.0,0.0,1.0,6.0,3.0,3.0,14.0,219.0,11708.0
g50-g61,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,331.0,930.0,0.0,5.61934,6.0,0.0,0.017028,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,5.0,1.0,9.57583,20.0,0.980002,0.948294,0.904044,0.0,100.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,8.0,162.0,11329.0
g50-g62,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,377.0,962.0,0.0,5.10345,103.0,0.0,0.013573,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,7.0,1.0,3.58877,8.0,0.98381,0.789438,0.529125,0.0,100.0,0.0,0.0,1.0,0.0,6.0,3.0,4.0,11.0,171.0,11361.0
g50-g63,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,400.0,2860.0,0.0,14.3,26.0,0.0,0.03584,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,23.0,1.0,3.46867,7.0,0.96175,0.7955,0.485625,0.0,100.0,0.0,0.0,0.0,3.0,6.0,4.0,3.0,14.0,219.0,11088.0
g50-g64,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,400.0,9960.0,0.0,49.8,165.0,0.0,0.124812,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,50.0,1.0,2.23575,4.0,0.873,0.334475,0.025188,32816.0,64.09375,5.25,97.5,7.0,210.0,84.0,NaN,46.0,194.0,1567.0,63367.0
g50-g65,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,435.0,2520.0,0.0,11.5862,12.0,0.0,0.026696,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,27.0,1.0,2.72983,4.0,0.971066,0.725961,0.028823,0.0,100.0,0.0,0.0,0.0,2.0,6.0,5.0,3.0,14.0,219.0,10955.0
g50-g66-normed,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,435.0,2664.0,144.0,11.9172,12.0,0.0,0.028222,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,27.0,1.0,2.72983,4.0,0.971066,0.725961,0.028823,0.0,100.0,0.0,0.0,0.0,2.0,6.0,5.0,5.0,22.0,285.0,11517.0
g50-g67,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,462.0,1386.0,0.0,6.0,6.0,1.0,0.013015,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,13.0,1.0,4.10195,5.0,0.984848,0.919913,0.757576,0.0,100.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,17.0,198.0,12863.0
g50-g68,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,462.0,6930.0,0.0,30.0,30.0,1.0,0.065076,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,57.0,1.0,2.73319,5.0,0.9329,0.608225,0.175325,0.0,100.0,0.0,0.0,1.0,2.0,12.0,5.0,4.0,23.0,357.0,14879.0
g50-g69,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,500.0,1479.0,0.0,5.916,12.0,0.0,0.011856,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,22.0,1.0,8.2421,16.0,0.986168,0.959528,0.915912,0.0,100.0,0.0,0.0,0.0,2.0,7.0,5.0,3.0,12.0,197.0,10844.0
g50-g70,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,501.0,756.0,0.0,3.01796,10.0,0.0,0.006036,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,17.0,0.0,10.4096,21.0,0.929207,0.916905,0.897128,0.0,100.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,11.0,191.0,10774.0
g50-g71,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,501.0,1497.0,0.0,5.97605,18.0,0.0,0.011952,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,22.0,1.0,7.14825,13.0,0.986076,0.958171,0.908729,0.0,100.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,12.0,196.0,10796.0
g50-g72,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,561.0,147.0,0.0,0.524064,17.0,0.0,0.000936,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,7.0,0.0,3.11838,8.0,0.012754,0.009609,0.005058,0.0,100.0,0.0,0.0,0.0,2.0,5.0,3.0,4.0,12.0,195.0,11891.0
g50-g73-normed,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,561.0,1629.0,1.0,5.8057,99.0,0.0,0.010371,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,29.0,0.0,3.32517,9.0,0.921407,0.793611,0.35005,0.0,100.0,0.0,0.0,0.0,1.0,6.0,6.0,7.0,25.0,245.0,12331.0
g50-g74,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,585.0,1228.0,0.0,4.19829,113.0,0.0,0.007189,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,19.0,1.0,3.55758,4.0,0.991114,0.816802,0.745293,0.0,100.0,0.0,0.0,1.0,2.0,3.0,6.0,4.0,17.0,212.0,12183.0
g50-g75,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,610.0,7438.0,0.0,24.3869,154.0,0.0,0.040044,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,32.0,0.0,2.58237,7.0,0.391094,0.220263,0.06057,0.0,100.0,0.0,0.0,2.0,5.0,11.0,34.0,25.0,139.0,739.0,44607.0
g50-g76,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,610.0,35465.0,0.0,116.279,256.0,0.0,0.190934,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,154.0,0.0,2.12389,4.0,0.749643,0.288019,0.019086,20358.0,26.073258,3.770492,34.590164,23.0,6375.0,92.0,182.0,204.0,635.0,16816.0,2752289.0
g50-g77,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,610.0,82562.0,0.0,270.695,360.0,0.0,0.444491,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,317.0,1.0,1.59555,3.0,0.554598,0.039979,0.0,0.0,0.0,0.0,0.0,19.0,13467.0,202.0,570.0,393.0,873.0,112154.0,39882095.0
g50-g78,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,627.0,3545.0,0.0,11.3078,19.0,0.0,0.018064,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,67.0,1.0,4.8729,19.0,0.98037,0.898555,0.717637,0.0,100.0,0.0,0.0,1.0,3.0,8.0,6.0,5.0,20.0,235.0,12167.0
g50-g79,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,0.0,763.0,1902.0,0.0,4.98558,14.0,0.0,0.006543,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,42.0,1.0,5.61555,8.0,0.992155,0.958017,0.895448,0.0,100.0,0.0,0.0,1.0,1.0,4.0,10.0,11.0,19.0,214.0,12040.0
g50-g80,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,1.0,891.0,318.0,0.0,0.713805,6.0,0.0,0.000802,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,22.0,0.0,5.91067,15.0,0.007039,0.006359,0.005719,0.0,100.0,0.0,0.0,0.0,2.0,8.0,6.0,8.0,21.0,209.0,11930.0
g50-g81,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,1.0,1010.0,5994.0,0.0,11.8693,12.0,0.0,0.011763,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,205.0,1.0,3.06555,5.0,0.987258,0.866376,0.209844,0.0,100.0,0.0,0.0,2.0,6.0,8.0,21.0,11.0,37.0,339.0,12524.0
g50-g82-normed,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,1.0,1010.0,5994.0,0.0,11.8693,12.0,0.0,0.011763,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,208.0,1.0,3.06555,5.0,0.987258,0.866376,0.209844,0.0,100.0,0.0,0.0,2.0,4.0,13.0,21.0,19.0,46.0,340.0,12557.0
g50-g83,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,1.0,1024.0,5120.0,0.0,10.0,10.0,1.0,0.009775,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,162.0,1.0,5.00489,10.0,0.989258,0.945312,0.828125,0.0,100.0,0.0,0.0,0.0,4.0,8.0,12.0,11.0,52.0,224.0,10305.0
g50-g84,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,1.0,1024.0,61440.0,0.0,120.0,120.0,1.0,0.117302,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,789.0,1.0,2.35582,4.0,0.881836,0.427734,0.044922,0.0,0.0,0.0,0.0,15.0,27678.0,90.0,298.0,409.0,846.0,23988.0,2770923.0
g50-g85,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,1.0,1050.0,1574.0,0.0,2.9981,3.0,0.0,0.002858,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,89.0,1.0,8.09967,13.0,0.996192,0.990485,0.979142,0.0,100.0,0.0,0.0,1.0,1.0,8.0,17.0,19.0,28.0,186.0,10997.0
g50-g86-normed,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,1.0,1050.0,1576.0,2.0,3.0,3.0,1.0,0.002862,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,89.0,1.0,8.09967,13.0,0.996192,0.990485,0.979142,0.0,100.0,0.0,0.0,1.0,1.0,4.0,11.0,11.0,28.0,186.0,10025.0
g50-g87,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,1.0,1057.0,3561.0,0.0,6.73794,23.0,0.0,0.006381,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,128.0,0.0,5.16013,12.0,0.983245,0.939526,0.853035,0.0,100.0,0.0,0.0,1.0,2.0,9.0,14.0,20.0,33.0,220.0,16849.0
g50-g88,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,1.0,1057.0,4028.0,0.0,7.62157,22.0,0.0,0.007217,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,141.0,0.0,5.66995,14.0,0.988064,0.947504,0.864237,0.0,100.0,0.0,0.0,1.0,1.0,10.0,14.0,12.0,55.0,225.0,10306.0
g50-g89,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,1.0,1092.0,2184.0,0.0,4.0,4.0,1.0,0.003666,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,110.0,1.0,5.7791,8.0,0.995421,0.984432,0.951465,0.0,100.0,0.0,0.0,1.0,2.0,7.0,18.0,20.0,30.0,191.0,10046.0
g50-g90,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,2.0,1430.0,5005.0,0.0,7.0,7.0,1.0,0.004899,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,264.0,1.0,6.00551,11.0,0.994406,0.974825,0.92028,0.0,100.0,0.0,0.0,1.0,2.0,9.0,18.0,33.0,50.0,246.0,10411.0
g50-g91,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,2.0,1446.0,3162.0,0.0,4.37344,219.0,0.0,0.003027,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,163.0,1.0,6.394,18.0,0.996284,0.964252,0.883107,0.0,100.0,0.0,0.0,2.0,3.0,10.0,24.0,20.0,71.0,273.0,10348.0
g50-g92,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,3.0,1619.0,3517.0,0.0,4.34466,176.0,0.0,0.002685,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,226.0,1.0,6.96525,17.0,0.996699,0.975941,0.922645,0.0,100.0,0.0,0.0,1.0,1.0,9.0,29.0,25.0,61.0,270.0,10603.0
g50-g93-normed,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,3.0,1800.0,209000.0,0.0,232.222,356.0,0.0,0.129084,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,5758.0,1.0,2.01206,3.0,0.870432,0.141062,0.0,0.0,0.0,0.0,0.0,46.0,283094.0,3521.0,NaN,5739.0,9479.0,410389.0,96765360.0
g50-g94,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,4.0,1860.0,5590.0,0.0,6.01075,9.0,0.0,0.003233,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,468.0,1.0,7.67313,16.0,0.996231,0.985283,0.958354,0.0,100.0,0.0,0.0,2.0,5.0,9.0,33.0,32.0,77.0,290.0,10450.0
g50-g95,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,5.0,2000.0,1396.0,0.0,1.396,11.0,0.0,0.000698,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,150.0,0.0,13.1693,36.0,0.068187,0.067156,0.065609,0.0,100.0,0.0,0.0,1.0,5.0,9.0,47.0,60.0,80.0,266.0,10419.0
g50-g96,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,5.0,2000.0,1657.0,0.0,1.657,13.0,0.0,0.000829,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,173.0,0.0,13.4234,41.0,0.145044,0.143656,0.141219,0.0,100.0,0.0,0.0,0.0,2.0,7.0,50.0,61.0,80.0,270.0,16512.0
g50-g97,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,5.0,2000.0,1685.0,0.0,1.685,11.0,0.0,0.000843,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,179.0,0.0,15.947,47.0,0.160597,0.159242,0.156982,0.0,100.0,0.0,0.0,1.0,3.0,9.0,50.0,36.0,80.0,268.0,10299.0
g50-g98,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,5.0,2000.0,2573.0,0.0,2.573,14.0,0.0,0.001287,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,264.0,0.0,12.7987,36.0,0.351012,0.348286,0.342952,0.0,100.0,0.0,0.0,1.0,4.0,8.0,59.0,54.0,81.0,274.0,10331.0
g50-g99,0.0,128.0,3216.0,0.0,50.25,86.0,0.0,0.395669,5.0,2000.0,2575.0,0.0,2.575,14.0,0.0,0.001288,3.0,1.0,1.92384,4.0,0.599609,0.247192,0.069824,267.0,0.0,12.8334,36.0,0.350418,0.34769,0.342357,0.0,100.0,0.0,0.0,2.0,3.0,15.0,57.0,36.0,97.0,290.0,10325.0
g6-g100,0.0,19.0,33.0,0.0,3.47368,10.0,0.0,0.192982,5.0,2016.0,2000.0,0.0,1.98413,2.0,0.0,0.000985,0.0,1.0,2.25146,4.0,0.764543,0.360111,0.060942,130.0,0.0,1.33155,2.0,0.000488,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,3.0,32.0,34.0,74.0,113.0,154.0
