Instances,feature_ stats_varcount,feature_ stats_var_bool,feature_ stats_var_discrete,feature_ stats_var_bound,feature_ stats_var_sparsebound,feature_ stats_dom_0,feature_ stats_dom_25,feature_ stats_dom_50,feature_ stats_dom_75,feature_ stats_dom_100,feature_ stats_dom_mean,feature_ stats_dom_not2_2_ratio,feature_ stats_discrete_bool_ratio,feature_ stats_branchingvars,feature_ stats_auxvars,feature_ stats_auxvar_branching_ratio,feature_ stats_conscount,feature_ stats_arity_0,feature_ stats_arity_25,feature_ stats_arity_50,feature_ stats_arity_75,feature_ stats_arity_100,feature_ stats_arity_mean,feature_ stats_arity_mean_normalised,feature_ stats_cts_per_var_mean,feature_ stats_cts_per_var_mean_normalised,feature_ stats_alldiff_count,feature_ stats_alldiff_proportion,feature_ stats_sums_count,feature_ stats_sums_proportion,feature_ stats_or_atleastk_count,feature_ stats_or_atleastk_proportion,feature_ stats_ternary_count,feature_ stats_ternary_proportion,feature_ stats_binary_count,feature_ stats_binary_proportion,feature_ stats_reify_count,feature_ stats_reify_proportion,feature_ stats_table_count,feature_ stats_table_proportion,feature_ stats_lex_count,feature_ stats_lex_proportion,feature_ stats_unary_count,feature_ stats_unary_proportion,feature_ stats_nullary_count,feature_ stats_nullary_proportion,feature_ stats_element_count,feature_ stats_element_proportion,feature_ stats_minmax_count,feature_ stats_minmax_proportion,feature_ stats_occurrence_count,feature_ stats_occurrence_proportion,feature_ stats_multi_shared_vars,feature_ stats_edge_density,feature_ stats_Local_Variance,feature_ standard_deviation_of_node_degree,feature_ normalised_standard_deviation_of_node_degree,feature_ clustering_coefficient,feature_ minimum_degree,feature_ normalised_minimum_degree,feature_ maximum_degree,feature_ normalised_maximum_degree,feature_ median_degree,feature_ normalised_median_degree,feature_ mean_degree,feature_ normalised_mean_degree,feature_ width_of_ordering,feature_ normalised_width_of_ordering,feature_ width_of_graph,feature_ normalised_width_of_graph,feature_ SAC_literals,feature_ normalised_SAC_literals,feature_ stats_tightness_0,feature_ stats_tightness_25,feature_ stats_tightness_50,feature_ stats_tightness_75,feature_ stats_tightness_100,feature_ stats_tightness_mean,feature_ stats_tightness_mean_normalised,feature_ stats_literal_tightness_0,feature_ stats_literal_tightness_25,feature_ stats_literal_tightness_50,feature_ stats_literal_tightness_75,feature_ stats_literal_tightness_100,feature_ stats_literal_tightness_mean,feature_ stats_literal_tightness_coeff_of_variation,algo_standard,algo_learning
nmr_8_12_3.minion,96.0,0.0,96.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,96.0,0.0,0.0,1866.0,4.0,4.0,4.0,4.0,24.0,4.145766,0.043185,80.583333,0.043185,0.0,0.0,0.0,0.0,1848.0,0.990354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.009646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024215,1.0,0.445698,36.0,36.0,36.0,36.0,521.0,40.614684,0.021766,0.0,0.0,1.0,95.0,0.9895833333333334,95.0,0.9895833333333334,95.0,0.9895833333333334,95.0,0.9895833333333334,95.0,0.9895833333333334,95.0,0.9895833333333334,1.0,0.005208333333333333,1.7897,3.587629,5.355556,5.85,7.5625,4.943783,0.27792,191.183936,855.690996
nmr_8_12_4.minion,96.0,0.0,96.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,96.0,0.0,0.0,1866.0,4.0,4.0,4.0,4.0,24.0,4.145766,0.043185,80.583333,0.043185,0.0,0.0,0.0,0.0,1848.0,0.990354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.009646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024215,1.0,0.445698,20.0,20.0,20.0,20.0,492.0,24.549303,0.013156,0.0,0.0,1.0,95.0,0.9895833333333334,95.0,0.9895833333333334,95.0,0.9895833333333334,95.0,0.9895833333333334,95.0,0.9895833333333334,95.0,0.9895833333333334,1.0,0.003472222222222222,0.721519,1.727273,2.132743,2.573034,3.927711,2.163974,0.298234,0.287956,0.319951
nmr_8_12_5.minion,96.0,0.0,96.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,96.0,0.0,0.0,1866.0,4.0,4.0,4.0,4.0,24.0,4.145766,0.043185,80.583333,0.043185,0.0,0.0,0.0,0.0,1848.0,0.990354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.009646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024215,1.0,0.445698,11.0,11.0,11.0,11.0,505.0,15.600214,0.00836,0.0,0.0,1.0,95.0,0.9895833333333334,95.0,0.9895833333333334,95.0,0.9895833333333334,95.0,0.9895833333333334,95.0,0.9895833333333334,95.0,0.9895833333333334,1.0,0.0026041666666666665,0.738197,2.124088,2.63964,3.202247,5.602151,2.777605,0.330648,0.272958,0.301953
nmr_8_5_3.minion,40.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,40.0,0.0,0.0,291.0,4.0,4.0,4.0,4.0,16.0,4.309278,0.107732,31.35,0.107732,0.0,0.0,0.0,0.0,280.0,0.962199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.037801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100747,1.0,0.538572,36.0,36.0,36.0,36.0,521.0,54.213058,0.186299,0.0,0.0,1.0,39.0,0.975,39.0,0.975,39.0,0.975,39.0,0.975,39.0,0.975,39.0,0.975,1.0,0.0125,1.965116,6.290323,7.583333,8.863636,10.705882,7.443937,0.228258,0.179971,0.19897
nmr_8_5_4.minion,40.0,0.0,40.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,40.0,0.0,0.0,291.0,4.0,4.0,4.0,4.0,16.0,4.309278,0.107732,31.35,0.107732,0.0,0.0,0.0,0.0,280.0,0.962199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.037801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100747,1.0,0.538572,20.0,20.0,20.0,20.0,494.0,37.890034,0.130206,0.0,0.0,1.0,39.0,0.975,39.0,0.975,39.0,0.975,39.0,0.975,39.0,0.975,39.0,0.975,1.0,0.008333333333333333,1.569767,3.52381,4.419355,5.129032,6.823529,4.294832,0.265282,0.181972,0.19797
nmr_8_5_5.minion,40.0,0.0,40.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,40.0,0.0,0.0,291.0,4.0,4.0,4.0,4.0,16.0,4.309278,0.107732,31.35,0.107732,0.0,0.0,0.0,0.0,280.0,0.962199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.037801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100747,1.0,0.538572,11.0,11.0,11.0,11.0,494.0,29.024055,0.099739,0.0,0.0,1.0,39.0,0.975,39.0,0.975,39.0,0.975,39.0,0.975,39.0,0.975,39.0,0.975,1.0,0.00625,0.767442,4.112903,5.322581,5.815789,8.193548,4.996803,0.274243,0.181972,0.204969
nmr_8_6_3.minion,48.0,0.0,48.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,48.0,0.0,0.0,432.0,4.0,4.0,4.0,4.0,16.0,4.268519,0.088927,38.416667,0.088927,0.0,0.0,0.0,0.0,420.0,0.972222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.027778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073795,1.0,0.51274,36.0,36.0,36.0,36.0,521.0,49.148148,0.113769,0.0,0.0,1.0,47.0,0.9791666666666666,47.0,0.9791666666666666,47.0,0.9791666666666666,47.0,0.9791666666666666,47.0,0.9791666666666666,47.0,0.9791666666666666,1.0,0.010416666666666666,1.934579,5.581818,6.74359,7.920635,9.487805,6.616784,0.233825,0.18597,0.211968
nmr_8_6_4.minion,48.0,0.0,48.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,48.0,0.0,0.0,432.0,4.0,4.0,4.0,4.0,16.0,4.268519,0.088927,38.416667,0.088927,0.0,0.0,0.0,0.0,420.0,0.972222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.027778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073795,1.0,0.51274,20.0,20.0,20.0,20.0,492.0,32.851852,0.076046,0.0,0.0,1.0,47.0,0.9791666666666666,47.0,0.9791666666666666,47.0,0.9791666666666666,47.0,0.9791666666666666,47.0,0.9791666666666666,47.0,0.9791666666666666,1.0,0.006944444444444444,1.28972,2.916667,3.578947,4.288889,5.853659,3.572804,0.270591,0.182972,0.207968
nmr_8_6_5.minion,48.0,0.0,48.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,48.0,0.0,0.0,432.0,4.0,4.0,4.0,4.0,16.0,4.268519,0.088927,38.416667,0.088927,0.0,0.0,0.0,0.0,420.0,0.972222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.027778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073795,1.0,0.51274,11.0,11.0,11.0,11.0,520.0,24.641204,0.05704,0.0,0.0,1.0,47.0,0.9791666666666666,47.0,0.9791666666666666,47.0,0.9791666666666666,47.0,0.9791666666666666,47.0,0.9791666666666666,47.0,0.9791666666666666,1.0,0.005208333333333333,0.813084,3.540541,4.468085,5.021277,7.342105,4.305529,0.274917,0.187971,0.211968
nmr_8_7_3.minion,56.0,0.0,56.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,56.0,0.0,0.0,601.0,4.0,4.0,4.0,4.0,16.0,4.236273,0.075648,45.464286,0.075648,0.0,0.0,0.0,0.0,588.0,0.978369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.021631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057016,1.0,0.493942,36.0,36.0,36.0,36.0,521.0,46.141431,0.076774,0.0,0.0,1.0,55.0,0.9821428571428571,55.0,0.9821428571428571,55.0,0.9821428571428571,55.0,0.9821428571428571,55.0,0.9821428571428571,55.0,0.9821428571428571,1.0,0.008928571428571428,1.875,5.209677,6.462264,7.388889,8.911111,6.213755,0.240326,0.207968,0.227966
nmr_8_7_4.minion,56.0,0.0,56.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,56.0,0.0,0.0,601.0,4.0,4.0,4.0,4.0,16.0,4.236273,0.075648,45.464286,0.075648,0.0,0.0,0.0,0.0,588.0,0.978369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.021631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057016,1.0,0.493942,20.0,20.0,20.0,20.0,492.0,30.198003,0.050246,0.0,0.0,1.0,55.0,0.9821428571428571,55.0,0.9821428571428571,55.0,0.9821428571428571,55.0,0.9821428571428571,55.0,0.9821428571428571,55.0,0.9821428571428571,1.0,0.005952380952380952,1.181818,2.628205,3.266667,3.839286,5.395833,3.224228,0.277478,0.19797,0.221966
nmr_8_7_5.minion,56.0,0.0,56.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,56.0,0.0,0.0,601.0,4.0,4.0,4.0,4.0,16.0,4.236273,0.075648,45.464286,0.075648,0.0,0.0,0.0,0.0,588.0,0.978369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.021631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057016,1.0,0.493942,11.0,11.0,11.0,11.0,477.0,21.056572,0.035036,0.0,0.0,1.0,55.0,0.9821428571428571,55.0,0.9821428571428571,55.0,0.9821428571428571,55.0,0.9821428571428571,55.0,0.9821428571428571,55.0,0.9821428571428571,1.0,0.004464285714285714,0.78125,3.076923,3.878788,4.410714,6.755556,3.81768,0.285618,0.199969,0.219966
nmr_8_8_3.minion,64.0,0.0,64.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,64.0,0.0,0.0,798.0,4.0,4.0,4.0,4.0,16.0,4.210526,0.065789,52.5,0.065789,0.0,0.0,0.0,0.0,784.0,0.982456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.017544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045801,1.0,0.479654,36.0,36.0,36.0,36.0,521.0,44.508772,0.055775,0.0,0.0,1.0,63.0,0.984375,63.0,0.984375,63.0,0.984375,63.0,0.984375,63.0,0.984375,63.0,0.984375,1.0,0.0078125,1.85906,4.753247,6.090909,6.873016,8.480769,5.804471,0.24946,0.205969,0.233964
nmr_8_8_4.minion,64.0,0.0,64.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,64.0,0.0,0.0,798.0,4.0,4.0,4.0,4.0,16.0,4.210526,0.065789,52.5,0.065789,0.0,0.0,0.0,0.0,784.0,0.982456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.017544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045801,1.0,0.479654,20.0,20.0,20.0,20.0,492.0,28.280702,0.035439,0.0,0.0,1.0,63.0,0.984375,63.0,0.984375,63.0,0.984375,63.0,0.984375,63.0,0.984375,63.0,0.984375,1.0,0.005208333333333333,1.120805,2.386139,2.961538,3.509091,5.018182,2.93787,0.277829,0.207967,0.226966
nmr_8_8_5.minion,64.0,0.0,64.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,64.0,0.0,0.0,798.0,4.0,4.0,4.0,4.0,16.0,4.210526,0.065789,52.5,0.065789,0.0,0.0,0.0,0.0,784.0,0.982456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.017544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045801,1.0,0.479654,11.0,11.0,11.0,11.0,477.0,19.175439,0.024029,0.0,0.0,1.0,63.0,0.984375,63.0,0.984375,63.0,0.984375,63.0,0.984375,63.0,0.984375,63.0,0.984375,1.0,0.00390625,0.751678,2.956989,3.723077,4.327869,6.711538,3.70154,0.291873,0.208968,0.229965
nmr_8_9_3.minion,72.0,0.0,72.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,72.0,0.0,0.0,1023.0,4.0,4.0,4.0,4.0,18.0,4.189638,0.058189,59.527778,0.058189,0.0,0.0,0.0,0.0,1008.0,0.985337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.014663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037894,1.0,0.46844,36.0,36.0,36.0,36.0,521.0,42.954057,0.041988,0.0,0.0,1.0,71.0,0.9861111111111112,71.0,0.9861111111111112,71.0,0.9861111111111112,71.0,0.9861111111111112,71.0,0.9861111111111112,71.0,0.9861111111111112,1.0,0.006944444444444444,1.841176,4.506667,5.915254,6.67,8.271186,5.630426,0.254492,0.376943,0.338949
nmr_8_9_4.minion,72.0,0.0,72.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,72.0,0.0,0.0,1023.0,4.0,4.0,4.0,4.0,18.0,4.189638,0.058189,59.527778,0.058189,0.0,0.0,0.0,0.0,1008.0,0.985337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.014663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037894,1.0,0.46844,20.0,20.0,20.0,20.0,505.0,27.009775,0.026403,0.0,0.0,1.0,71.0,0.9861111111111112,71.0,0.9861111111111112,71.0,0.9861111111111112,71.0,0.9861111111111112,71.0,0.9861111111111112,71.0,0.9861111111111112,1.0,0.004629629629629629,1.017647,2.24,2.746154,3.271186,4.741935,2.738889,0.281185,0.216967,0.245962
nmr_8_9_5.minion,72.0,0.0,72.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,72.0,0.0,0.0,1023.0,4.0,4.0,4.0,4.0,18.0,4.189638,0.058189,59.527778,0.058189,0.0,0.0,0.0,0.0,1008.0,0.985337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.014663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037894,1.0,0.46844,11.0,11.0,11.0,11.0,493.0,17.942326,0.017539,0.0,0.0,1.0,71.0,0.9861111111111112,71.0,0.9861111111111112,71.0,0.9861111111111112,71.0,0.9861111111111112,71.0,0.9861111111111112,71.0,0.9861111111111112,1.0,0.003472222222222222,0.752941,2.55,3.125,3.676471,6.0,3.192204,0.30513,0.222967,0.244963
nmr_9_10_3.minion,90.0,0.0,90.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,90.0,0.0,0.0,1637.0,4.0,4.0,4.0,4.0,20.0,4.155162,0.046168,75.577778,0.046168,0.0,0.0,0.0,0.0,1620.0,0.989615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.010385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026358,1.0,0.450078,36.0,36.0,36.0,36.0,500.0,40.807575,0.024928,0.0,0.0,1.0,89.0,0.9888888888888889,89.0,0.9888888888888889,89.0,0.9888888888888889,89.0,0.9888888888888889,89.0,0.9888888888888889,89.0,0.9888888888888889,1.0,0.005555555555555556,1.788991,3.7875,5.485294,6.09589,7.88,5.142098,0.271,7.728825,101.987996
nmr_9_10_4.minion,90.0,0.0,90.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,90.0,0.0,0.0,1637.0,4.0,4.0,4.0,4.0,20.0,4.155162,0.046168,75.577778,0.046168,0.0,0.0,0.0,0.0,1620.0,0.989615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.010385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026358,1.0,0.450078,20.0,20.0,20.0,20.0,506.0,25.041539,0.015297,0.0,0.0,1.0,89.0,0.9888888888888889,89.0,0.9888888888888889,89.0,0.9888888888888889,89.0,0.9888888888888889,89.0,0.9888888888888889,89.0,0.9888888888888889,1.0,0.003703703703703704,0.851351,1.906667,2.336957,2.774194,4.205128,2.354758,0.287341,0.255961,0.284957
nmr_9_10_5.minion,90.0,0.0,90.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,90.0,0.0,0.0,1637.0,4.0,4.0,4.0,4.0,20.0,4.155162,0.046168,75.577778,0.046168,0.0,0.0,0.0,0.0,1620.0,0.989615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.010385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026358,1.0,0.450078,11.0,11.0,11.0,11.0,493.0,16.000611,0.009774,0.0,0.0,1.0,89.0,0.9888888888888889,89.0,0.9888888888888889,89.0,0.9888888888888889,89.0,0.9888888888888889,89.0,0.9888888888888889,89.0,0.9888888888888889,1.0,0.002777777777777778,0.738532,2.029412,2.517241,3.022727,5.52,2.672358,0.337142,0.256961,0.280958
nmr_9_11_3.minion,99.0,0.0,99.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,99.0,0.0,0.0,1998.0,4.0,4.0,4.0,4.0,22.0,4.142142,0.04184,83.59596,0.04184,0.0,0.0,0.0,0.0,1980.0,0.990991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022665,1.0,0.443363,36.0,36.0,36.0,36.0,513.0,40.222222,0.020131,0.0,0.0,1.0,98.0,0.98989898989899,98.0,0.98989898989899,98.0,0.98989898989899,98.0,0.98989898989899,98.0,0.98989898989899,98.0,0.98989898989899,1.0,0.005050505050505051,1.780992,3.706522,5.466019,6.0,7.710843,5.057137,0.275172,54.995639,1188.182994
nmr_9_11_4.minion,99.0,0.0,99.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,99.0,0.0,0.0,1998.0,4.0,4.0,4.0,4.0,22.0,4.142142,0.04184,83.59596,0.04184,0.0,0.0,0.0,0.0,1980.0,0.990991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022665,1.0,0.443363,20.0,20.0,20.0,20.0,505.0,24.361361,0.012193,0.0,0.0,1.0,98.0,0.98989898989899,98.0,0.98989898989899,98.0,0.98989898989899,98.0,0.98989898989899,98.0,0.98989898989899,98.0,0.98989898989899,1.0,0.003367003367003367,0.780488,1.759036,2.165644,2.609756,3.988372,2.198648,0.297453,0.284956,0.33695
nmr_9_11_5.minion,99.0,0.0,99.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,99.0,0.0,0.0,1998.0,4.0,4.0,4.0,4.0,22.0,4.142142,0.04184,83.59596,0.04184,0.0,0.0,0.0,0.0,1980.0,0.990991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022665,1.0,0.443363,11.0,11.0,11.0,11.0,515.0,15.43043,0.007723,0.0,0.0,1.0,98.0,0.98989898989899,98.0,0.98989898989899,98.0,0.98989898989899,98.0,0.98989898989899,98.0,0.98989898989899,98.0,0.98989898989899,1.0,0.0025252525252525255,0.747934,1.989583,2.482456,3.011364,5.542169,2.640777,0.342866,0.277957,0.303954
nmr_9_12_3.minion,108.0,0.0,108.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,108.0,0.0,0.0,2395.0,4.0,4.0,4.0,4.0,24.0,4.131106,0.038251,91.611111,0.038251,0.0,0.0,0.0,0.0,2376.0,0.992067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.007933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01979,1.0,0.43775,36.0,36.0,36.0,36.0,504.0,39.685177,0.01657,0.0,0.0,1.0,107.0,0.9907407407407407,107.0,0.9907407407407407,107.0,0.9907407407407407,107.0,0.9907407407407407,107.0,0.9907407407407407,107.0,0.9907407407407407,1.0,0.004629629629629629,1.778195,3.422222,5.27439,5.77095,7.472527,4.83195,0.28417,92.699908,490.296996
nmr_9_12_4.minion,108.0,0.0,108.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,108.0,0.0,0.0,2395.0,4.0,4.0,4.0,4.0,24.0,4.131106,0.038251,91.611111,0.038251,0.0,0.0,0.0,0.0,2376.0,0.992067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.007933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01979,1.0,0.43775,20.0,20.0,20.0,20.0,505.0,23.800835,0.009938,0.0,0.0,1.0,107.0,0.9907407407407407,107.0,0.9907407407407407,107.0,0.9907407407407407,107.0,0.9907407407407407,107.0,0.9907407407407407,107.0,0.9907407407407407,1.0,0.0030864197530864196,0.666667,1.584211,2.0,2.419643,3.744681,2.030638,0.305656,0.368944,0.377943
nmr_9_12_5.minion,108.0,0.0,108.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,108.0,0.0,0.0,2395.0,4.0,4.0,4.0,4.0,24.0,4.131106,0.038251,91.611111,0.038251,0.0,0.0,0.0,0.0,2376.0,0.992067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.007933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01979,1.0,0.43775,11.0,11.0,11.0,11.0,505.0,14.863883,0.006206,0.0,0.0,1.0,107.0,0.9907407407407407,107.0,0.9907407407407407,107.0,0.9907407407407407,107.0,0.9907407407407407,107.0,0.9907407407407407,107.0,0.9907407407407407,1.0,0.0023148148148148147,0.736842,1.813187,2.252747,2.75,5.263736,2.439976,0.358772,0.302954,0.32895
nmr_9_5_3.minion,45.0,0.0,45.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,45.0,0.0,0.0,372.0,4.0,4.0,4.0,4.0,18.0,4.27957,0.095102,35.377778,0.095102,0.0,0.0,0.0,0.0,360.0,0.967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084775,1.0,0.522594,36.0,36.0,36.0,36.0,516.0,51.290323,0.137877,0.0,0.0,1.0,44.0,0.9777777777777777,44.0,0.9777777777777777,44.0,0.9777777777777777,44.0,0.9777777777777777,44.0,0.9777777777777777,44.0,0.9777777777777777,1.0,0.011111111111111112,1.938776,5.981481,7.343284,8.485714,10.394737,7.150049,0.232031,0.185972,0.209967
nmr_9_5_4.minion,45.0,0.0,45.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,45.0,0.0,0.0,372.0,4.0,4.0,4.0,4.0,18.0,4.27957,0.095102,35.377778,0.095102,0.0,0.0,0.0,0.0,360.0,0.967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084775,1.0,0.522594,20.0,20.0,20.0,20.0,505.0,35.408602,0.095184,0.0,0.0,1.0,44.0,0.9777777777777777,44.0,0.9777777777777777,44.0,0.9777777777777777,44.0,0.9777777777777777,44.0,0.9777777777777777,44.0,0.9777777777777777,1.0,0.007407407407407408,1.489796,3.226667,4.057143,4.761905,6.421053,3.986839,0.265547,0.187971,0.204969
nmr_9_5_5.minion,45.0,0.0,45.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,45.0,0.0,0.0,372.0,4.0,4.0,4.0,4.0,18.0,4.27957,0.095102,35.377778,0.095102,0.0,0.0,0.0,0.0,360.0,0.967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084775,1.0,0.522594,11.0,11.0,11.0,11.0,494.0,26.569892,0.071424,0.0,0.0,1.0,44.0,0.9777777777777777,44.0,0.9777777777777777,44.0,0.9777777777777777,44.0,0.9777777777777777,44.0,0.9777777777777777,44.0,0.9777777777777777,1.0,0.005555555555555556,0.77551,3.453125,4.342857,4.857143,7.4,4.237368,0.282153,0.185972,0.205968
