Instances,feature_ nvarsOrig,feature_ nclausesOrig,feature_ nvars,feature_ nclauses,feature_ reducedVars,feature_ reducedClauses,feature_ Prefeaturetime,feature_ varsclausesratio,feature_ POSNEGRATIOCLAUSEmean,feature_ POSNEGRATIOCLAUSEcoeffvariation,feature_ POSNEGRATIOCLAUSEmin,feature_ POSNEGRATIOCLAUSEmax,feature_ POSNEGRATIOCLAUSEentropy,feature_ VCGCLAUSEmean,feature_ VCGCLAUSEcoeffvariation,feature_ VCGCLAUSEmin,feature_ VCGCLAUSEmax,feature_ VCGCLAUSEentropy,feature_ UNARY,feature_ BINARY+,feature_ TRINARY+,feature_ Basicfeaturetime,feature_ VCGVARmean,feature_ VCGVARcoeffvariation,feature_ VCGVARmin,feature_ VCGVARmax,feature_ VCGVARentropy,feature_ POSNEGRATIOVARmean,feature_ POSNEGRATIOVARstdev,feature_ POSNEGRATIOVARmin,feature_ POSNEGRATIOVARmax,feature_ POSNEGRATIOVARentropy,feature_ HORNYVARmean,feature_ HORNYVARcoeffvariation,feature_ HORNYVARmin,feature_ HORNYVARmax,feature_ HORNYVARentropy,feature_ hornclausesfraction,feature_ VGmean,feature_ VGcoeffvariation,feature_ VGmin,feature_ VGmax,feature_ KLBfeaturetime,feature_ CGmean,feature_ CGcoeffvariation,feature_ CGmin,feature_ CGmax,feature_ CGentropy,feature_ clustercoeffmean,feature_ clustercoeffcoeffvariation,feature_ clustercoeffmin,feature_ clustercoeffmax,feature_ clustercoeffentropy,feature_ CGfeaturetime,algo_abcdSAT,algo_minisat_BCD,algo_or-tools,algo_GlueMiniSat_2.2.10,algo_CCAglucose2015,algo_multi-sat-g2_0,algo_multi-sat-g2_2,algo_ratselfax_cnf_215_final,algo_BreakIDGlucose2,algo_Lingeling_sr15bal,algo_Lingeling_sr15baq,algo_GlueMiniSat_2.2.10-5,algo_glucose-default,algo_glueminisat-Actmini,algo_riss_505_2,algo_riss_505_1,algo_Glucose_nbSatRsltn,algo_Nigma-1.2.86,algo_Nigma-1.2.87,algo_Glucose_nbSat,algo_COMiniSatPS_Main_Sequence,algo_COMiniSatPS_Subdwarf,algo_satUZK-seq,algo_ADS-cryptominisat,algo_ADS-cryptominisat-autotune,algo_ADS-dccaSatToRiss,algo_ADS-glucose-adapt,algo_ADS-glucose-community-switching
manthey_DimacsSorterHalf_37_8.cnf,6247.0,21154.0,3886.0,19175.0,0.60756562,0.103207301,0.04,0.202659713,0.299168541,1.162115473,0.0,1.0,1.379924395,0.000690527,0.494121166,0.000514668,0.009006691,1.0733235,0.0,0.586753585,0.865606258,0.0,0.000690527,0.569332226,0.00041721,0.00464146,2.313536906,0.205724992,0.173816878,0.0,0.804878049,2.84297969,0.000443541,0.73952483,5.2151e-05,0.003181226,2.320696458,0.756036506,0.000572993,0.577214519,0.000312907,0.003389831,0.02,0.000885475,1.084681022,0.000260756,0.038644068,3.299117864,0.185366221,0.473697405,0.002699055,0.666666667,3.35703133,0.28,218.976,55.0036,0.0314691,121.728,631.918,31.4488,24.5367,198.741,68.8545,304.92,290.769,121.281,336.14,89.853,118.779,170.787,320.459,3.44117,3.54631,312.772,114.951,75.0538,41.9771,20.1612,20.5587,282.989,285.968,88.859
manthey_DimacsSorterHalf_37_9.cnf,8680.0,31088.0,5466.0,28360.0,0.587998536,0.096191819,0.06,0.192736248,0.313262519,1.161474697,0.0,1.0,1.391237848,0.000488273,0.537275686,0.000365898,0.008781559,1.049255147,0.0,0.615373766,0.876022567,0.0,0.000488273,0.709967659,0.000282087,0.007087447,2.378547557,0.215022678,0.181823848,0.0,0.851851852,2.891700018,0.000318645,0.891213496,3.5261e-05,0.004583921,2.40844154,0.772566996,0.000403727,0.702428686,0.000211566,0.005359661,0.04,0.000683632,1.473467514,0.000176305,0.047108604,3.399514277,0.178731566,0.508832748,0.001495886,0.666666667,3.382188379,0.6,NaN,1482.0,0.043442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1741.59,NaN,24.6624,NaN,NaN,NaN,NaN,NaN
manthey_DimacsSorter_28_0.cnf,3986.0,13057.0,2202.0,11015.0,0.81017257,0.185383568,0.02,0.199909215,0.285242418,1.177398976,0.0,1.0,1.406215734,0.001229559,0.423202354,0.000908265,0.010899183,1.137487312,0.0,0.571674989,0.844757149,0.0,0.001229559,0.617717763,0.000635497,0.021152973,2.501441234,0.19218845,0.155907512,0.0,0.714285714,2.91933687,0.000773736,0.731575615,9.0785e-05,0.014798003,2.237743277,0.744439401,0.001043742,0.559478539,0.000453926,0.014616432,0.0,0.001798117,1.12556426,0.000453926,0.038492964,3.45319633,0.17646203,0.484222061,0.004716981,0.571428571,3.410868933,0.2,0.0978581,0.110886,0.0218249,7.72396,185.326,17.2908,0.233045,54.6536,0.969291,19.5342,19.3756,7.76494,3.06994,2.60934,9.66632,41.2734,0.531048,30.9615,0.529253,0.529906,9.0089,3.85384,0.811148,19.0545,18.883,285.105,2.9741,12.6529
manthey_DimacsSorter_28_3.cnf,3553.0,11381.0,1942.0,9521.0,0.829557158,0.195357631,0.02,0.203970171,0.271142987,1.189442027,0.0,1.0,1.389967815,0.001401964,0.412079786,0.001029866,0.010298661,1.15755209,0.0,0.560655393,0.835836572,0.0,0.001401964,0.553156571,0.000735217,0.019850856,2.49261067,0.18479614,0.146758947,0.0,0.714285714,2.884610109,0.00087497,0.657888558,0.000105031,0.014494276,2.169175877,0.738998004,0.001202827,0.493229679,0.000630186,0.012918811,0.0,0.001974331,0.965903309,0.000525155,0.033294822,3.426309698,0.176955149,0.471260005,0.006388509,0.571428571,3.401908672,0.14,29.6252,33.5708,0.0194899,47.2143,562.534,55.47,65.1179,339.072,62.3097,97.8102,87.3105,44.444,57.8093,63.7393,80.337,157.251,23.2188,373.87,363.109,21.7287,48.9459,39.0663,112.304,55.441,26.7936,321.704,32.5725,21.0178
manthey_DimacsSorter_28_4.cnf,3666.0,11883.0,2050.0,10053.0,0.788292683,0.182035213,0.02,0.203919228,0.274785068,1.20161269,0.0,1.0,1.37981776,0.001317796,0.414203463,0.00097561,0.012195122,1.134422411,0.0,0.571670148,0.844921914,0.0,0.001317796,0.546897193,0.00069631,0.016910375,2.471485111,0.193268271,0.156415211,0.0,0.741935484,2.918003686,0.000831107,0.663970402,9.9473e-05,0.012533572,2.2576254,0.744255446,0.001118559,0.493635989,0.000596837,0.010743062,0.0,0.001793439,0.961321475,0.000497364,0.041082264,3.380219086,0.181580574,0.467484622,0.004877706,0.571428571,3.385406125,0.14,100.332,22.1528,0.0200591,103.672,626.699,170.213,197.925,136.918,136.569,265.184,237.521,117.376,128.673,130.297,191.363,54.782,154.111,10.6783,42.7775,148.814,125.985,123.062,441.023,137.615,66.2244,416.431,124.081,279.895
manthey_DimacsSorter_28_7.cnf,3507.0,11386.0,1934.0,9560.0,0.813340228,0.191004184,0.02,0.202301255,0.284172146,1.179535,0.0,1.0,1.393070797,0.001399045,0.417356902,0.001034126,0.012926577,1.139412626,0.0,0.569769874,0.842573222,0.0,0.001399045,0.552908934,0.000732218,0.018828452,2.505238039,0.19108068,0.157514084,0.0,0.741935484,2.916123727,0.000881387,0.676888542,0.000104603,0.013912134,2.239214556,0.744351464,0.001194546,0.503242009,0.000523013,0.012133891,0.0,0.001907398,0.978915202,0.000523013,0.043410042,3.385022875,0.180560713,0.462952838,0.004830862,0.571428571,3.391862701,0.14,15.1967,49.9397,0.0195939,15.4772,355.585,62.5218,59.5274,490.445,35.6077,41.0264,39.1239,15.6175,28.3764,17.1899,32.2883,20.4816,28.9971,353.688,374.475,29.2043,42.4789,19.3097,46.2602,25.6106,62.0915,302.226,44.6076,15.2847
manthey_DimacsSorter_29_8.cnf,4495.0,14793.0,2710.0,13217.0,0.658671587,0.119240372,0.02,0.205038965,0.283585294,1.17398411,0.0,1.0,1.364034841,0.000998267,0.45456191,0.000738007,0.008856089,1.101396879,0.0,0.56714837,0.853219339,0.0,0.000998267,0.520981086,0.000605281,0.008322615,2.260784964,0.196666223,0.163851282,0.0,0.6875,2.79838648,0.000627923,0.666412983,7.566e-05,0.005977151,2.278770356,0.741015359,0.00081914,0.513338804,0.000378301,0.006052811,0.02,0.001308015,0.935928373,0.000378301,0.031928577,3.325868185,0.185896476,0.478731456,0.004750541,0.571428571,3.436999968,0.18,115.614,587.8,0.0232759,34.5644,NaN,992.907,2896.09,NaN,91.8314,NaN,NaN,36.6158,NaN,956.967,2508.84,66.2951,NaN,NaN,NaN,NaN,NaN,1077.72,NaN,1487.37,1051.11,NaN,NaN,402.865
manthey_DimacsSorter_30_1.cnf,3606.0,11560.0,1927.0,9110.0,0.871302543,0.268935236,0.02,0.211525796,0.275249072,1.188823533,0.0,1.0,1.313428946,0.001359273,0.360965663,0.001037883,0.010378827,1.061518108,0.0,0.579582876,0.862349067,0.0,0.001359273,0.503408892,0.000658617,0.015587267,2.236145336,0.185092687,0.146522223,0.0,0.692307692,2.680809943,0.00091034,0.592312591,0.000109769,0.012074643,2.198377106,0.760043908,0.001151469,0.454094579,0.000439078,0.009989023,0.0,0.001746359,0.900645185,0.000548847,0.031064764,3.197473002,0.183037869,0.448087584,0.007092022,0.549450549,3.29417706,0.1,24.3471,15.2593,0.0198481,58.7209,540.871,26.3307,66.6906,479.417,48.61,39.3325,39.5557,58.8632,51.7349,55.5,53.7371,121.831,45.2586,351.716,351.475,45.1266,51.1878,46.3423,103.272,59.322,70.1967,332.578,49.3234,56.2902
manthey_DimacsSorter_30_4.cnf,3723.0,11743.0,1979.0,9246.0,0.881253158,0.27006273,0.02,0.214038503,0.254367397,1.214836576,0.0,1.0,1.304859302,0.001332289,0.359674243,0.001010611,0.008084891,1.077855453,0.0,0.571382219,0.856911097,0.0,0.001332289,0.503091726,0.000648929,0.018386329,2.26071275,0.175183572,0.133812328,0.0,0.666666667,2.686175672,0.000886334,0.602540804,0.000108155,0.015574302,2.15464179,0.75654337,0.001127019,0.436013484,0.00043262,0.011356262,0.0,0.001767348,0.914591442,0.000540774,0.023036989,3.212964618,0.179594223,0.451189662,0.009389671,0.549450549,3.286830927,0.1,66.5846,31.9476,0.0198959,108.15,568.219,100.442,103.143,491.356,83.1044,171.791,171.286,99.9377,77.4552,107.655,102.432,58.2817,117.839,88.3838,83.5707,112.422,78.2019,76.03,121.145,74.9574,76.9187,337.572,47.9999,104.733
manthey_DimacsSorter_30_5.cnf,3843.0,12306.0,2058.0,9733.0,0.867346939,0.264358368,0.02,0.211445597,0.266625569,1.208070544,0.0,1.0,1.320720891,0.001275304,0.366959448,0.000971817,0.007774538,1.067871353,0.0,0.582348711,0.86068016,0.0,0.001275304,0.542077337,0.000616459,0.020343162,2.281045982,0.183560234,0.139931802,0.0,0.666666667,2.702103102,0.000855395,0.62879734,0.000102743,0.016027946,2.2008331,0.762354875,0.001078455,0.464781776,0.000410973,0.012534676,0.0,0.001726948,1.052442438,0.000513716,0.021987054,3.213472511,0.180380564,0.455365611,0.009389263,0.549450549,3.289731445,0.12,31.9789,57.5892,0.0200399,59.0891,572.601,61.8535,84.3937,719.645,76.3815,150.285,163.165,61.5098,86.4339,73.3837,84.8607,80.4126,59.3868,122.382,104.246,64.6536,64.6999,49.5205,318.746,87.0751,63.1853,376.718,79.6083,93.5342
manthey_DimacsSorter_30_6.cnf,3638.0,11677.0,1941.0,9247.0,0.874291602,0.262787931,0.02,0.209905915,0.278889936,1.182985735,0.0,1.0,1.319897383,0.00134853,0.360819459,0.001030397,0.010303967,1.058067538,0.0,0.579755596,0.862766303,0.0,0.00134853,0.53188489,0.000648859,0.01935763,2.260123965,0.185982439,0.145221992,0.0,0.692307692,2.724667534,0.000905539,0.620588478,0.000108143,0.014491186,2.200478932,0.761003569,0.001142496,0.469447773,0.000432573,0.01189575,0.0,0.001774802,1.000932869,0.000540716,0.031037093,3.20117416,0.181435761,0.448304204,0.006968641,0.527777778,3.286696456,0.12,54.7573,17.3562,0.0196251,96.064,582.043,118.709,71.4096,262.192,82.8536,137.919,144.542,100.256,92.7161,90.3889,112.556,34.4811,67.9878,400.07,422.979,70.1256,67.9947,86.3392,293.465,81.7194,108.457,359.14,83.1401,103.538
manthey_DimacsSorter_31_0.cnf,4358.0,14320.0,2617.0,12780.0,0.665265571,0.120500782,0.02,0.204773083,0.278585209,1.180639763,0.0,1.0,1.358843809,0.001032463,0.443114596,0.000764234,0.011463508,1.107251919,0.0,0.56314554,0.852269171,0.0,0.001032463,0.541027724,0.000625978,0.010641628,2.278134942,0.192560763,0.159518903,0.0,0.777777778,2.839683004,0.00064936,0.681378656,7.8247e-05,0.007355243,2.304105087,0.738341158,0.000847235,0.529130904,0.000469484,0.008450704,0.0,0.00138265,0.978376532,0.000391236,0.044522692,3.356084922,0.184473184,0.488947857,0.003545771,0.666666667,3.439441816,0.2,9.55484,6.75631,0.023695,124.481,202.551,2.92436,109.396,193.098,25.8561,76.1446,74.7974,127.865,16.0201,5.92831,40.949,16.9007,85.2513,62.132,58.277,84.2397,32.4238,8.05121,3.15599,87.8085,101.05,311.636,211.433,5.90382
manthey_DimacsSorter_31_4.cnf,3903.0,12581.0,2357.0,11222.0,0.655918541,0.121101408,0.02,0.210033862,0.267505792,1.190440866,0.0,1.0,1.338041267,0.001153297,0.447781348,0.000848536,0.008485363,1.113142025,0.0,0.55542684,0.850026733,0.0,0.001153297,0.468833857,0.000712885,0.008821957,2.256693502,0.19289561,0.15444622,0.0,0.666666667,2.813523816,0.000718519,0.588262297,8.9111e-05,0.005970415,2.283892634,0.733737302,0.000942751,0.456009941,0.000534664,0.006861522,0.0,0.001497745,0.838029811,0.000445553,0.027089645,3.297685753,0.187964947,0.477268264,0.006578947,0.666666667,3.434257613,0.14,52.0617,13.3384,0.020856,40.3063,47.017,1.0079,17.5533,231.939,17.5764,29.4581,10.4774,40.4572,70.3159,7.84716,45.4783,99.0384,22.2133,0.157987,0.156616,22.0574,68.4828,8.13391,187.759,18.9108,19.9459,294.298,47.5894,43.7766
manthey_DimacsSorter_31_6.cnf,4521.0,15036.0,2725.0,13473.0,0.659082569,0.116009797,0.02,0.202256365,0.294329753,1.159098344,0.0,1.0,1.373001313,0.000987064,0.443624948,0.000733945,0.009174312,1.096831221,0.0,0.570548504,0.852890967,0.0,0.000987064,0.518161972,0.00059378,0.007793365,2.2861676,0.19745042,0.161301309,0.0,0.696969697,2.902845642,0.000626002,0.665069179,7.4223e-05,0.005344021,2.295127462,0.743264306,0.000814623,0.51246357,0.000371113,0.006160469,0.0,0.001275065,0.949577261,0.000371113,0.033251689,3.29151399,0.183260926,0.470695894,0.004484171,0.571428571,3.384900766,0.18,6.52343,29.9883,0.0241549,21.6731,509.242,24.0048,100.911,764.285,11.9129,15.0968,8.02608,21.686,25.6695,56.4621,61.8034,36.2928,8.50947,6.99901,6.88988,8.54654,22.9041,19.1927,6.80979,64.8848,27.4965,281.795,34.3767,0.976872
manthey_DimacsSorter_31_8.cnf,5471.0,18706.0,3331.0,16846.0,0.642449715,0.110411967,0.04,0.197732399,0.297762504,1.168722029,0.0,1.0,1.376711476,0.000806536,0.46710479,0.00060042,0.010807565,1.089022735,0.0,0.585777039,0.857592307,0.0,0.000806536,0.586279881,0.00047489,0.007063991,2.301593123,0.20254574,0.166406771,0.0,0.80952381,2.893586554,0.000513348,0.747178049,5.9361e-05,0.004867624,2.345867824,0.750385848,0.000661653,0.574237179,0.000296806,0.005520598,0.02,0.001077714,1.130709485,0.000296806,0.046717322,3.363164367,0.18266354,0.485433522,0.002547746,0.666666667,3.425240292,0.24,1.75996,64.841,0.0288931,NaN,525.252,194.763,345.49,NaN,61.4203,571.351,587.926,NaN,2494.81,138.558,1520.27,198.97,431.409,499.022,67.3421,451.505,237.413,51.089,65.717,1920.67,55.9393,656.77,2366.18,378.55
manthey_DimacsSorter_32_1.cnf,4927.0,16333.0,2805.0,14051.0,0.756506239,0.16240837,0.04,0.19962992,0.294873776,1.172596267,0.0,1.0,1.408887014,0.000957043,0.434949739,0.000713012,0.010695187,1.112571509,0.0,0.5874315,0.85310654,0.0,0.000957043,0.592265287,0.000498185,0.014945555,2.490164891,0.192932443,0.159694623,0.0,0.777777778,2.888203787,0.000614263,0.72622058,7.1169e-05,0.011031243,2.254783917,0.756387446,0.000822976,0.549967916,0.000427016,0.010034873,0.02,0.001307771,1.087979005,0.000355847,0.040708846,3.382992647,0.178186838,0.464228011,0.00351481,0.571428571,3.364763782,0.2,69.8608,393.03,0.025744,2297.49,2291.48,1006.77,1424.06,191.043,338.844,800.821,779.667,2434.14,1122.69,1544.98,475.948,17.8549,1765.2,425.072,NaN,1777.45,478.026,1122.42,185.9,2033.39,1912.98,2662.76,580.233,2217.92
manthey_DimacsSorter_35_1.cnf,6945.0,23459.0,3799.0,19124.0,0.828112661,0.226678519,0.04,0.19865091,0.294722787,1.181622872,0.0,1.0,1.364410637,0.000684991,0.403097261,0.000526454,0.007896815,1.044151926,0.0,0.60766576,0.871052081,0.0,0.000684991,0.639227307,0.000313742,0.011451579,2.26355656,0.19080717,0.155942861,0.0,0.736842105,2.745193018,0.000468438,0.758063722,5.229e-05,0.009778289,2.237951257,0.778707383,0.000581126,0.581973358,0.000209161,0.00669316,0.02,0.000933788,1.227296464,0.000261452,0.03137419,3.290372571,0.173488711,0.459560942,0.00333888,0.549450549,3.277594243,0.28,898.629,1017.0,0.034761,885.959,1022.65,961.668,1017.0,1078.29,697.368,1196.96,1173.68,874.418,740.045,809.481,765.656,201.478,672.492,743.414,2006.31,723.104,528.826,659.26,1201.27,777.508,1380.8,1079.6,622.237,637.008
manthey_DimacsSorter_35_7.cnf,6838.0,23203.0,3734.0,18865.0,0.831280129,0.229949642,0.06,0.19793268,0.297371378,1.180366116,0.0,1.0,1.371143268,0.000695282,0.403457259,0.000535619,0.009373326,1.040580847,0.0,0.611396766,0.871296051,0.0,0.000695282,0.672990413,0.000318049,0.013994169,2.266618583,0.190495876,0.157948348,0.0,0.804878049,2.763390602,0.000476776,0.797301937,5.3008e-05,0.011237742,2.251937376,0.78038696,0.000590359,0.614363455,0.000212033,0.009064405,0.02,0.00096904,1.326941061,0.000265041,0.040286244,3.288967101,0.175238067,0.460186006,0.002635037,0.549450549,3.268821029,0.32,217.111,299.303,0.0348769,546.487,841.006,431.406,427.296,2924.84,385.118,550.419,584.842,598.257,411.711,391.436,688.509,1086.66,277.875,578.546,630.016,284.786,319.811,419.631,1090.33,277.391,363.479,693.917,402.237,233.049
manthey_DimacsSorter_35_8.cnf,7351.0,24835.0,4009.0,20208.0,0.833624345,0.228968725,0.06,0.198386778,0.292942718,1.185903151,0.0,1.0,1.368505137,0.000649074,0.404833171,0.000498878,0.007483163,1.043458765,0.0,0.609461599,0.87010095,0.0,0.000649074,0.682763289,0.000296912,0.015389945,2.290627737,0.189830091,0.156105663,0.0,0.736842105,2.794599091,0.00044522,0.81529542,4.9485e-05,0.012866192,2.247487172,0.780779889,0.000550992,0.605493622,0.000197941,0.009253761,0.02,0.000929961,1.403268946,0.000247427,0.031175772,3.283344507,0.172807078,0.459215419,0.003179634,0.549450549,3.253185006,0.42,2043.63,2376.24,0.0372,3586.85,2724.2,3385.33,NaN,NaN,2925.47,3413.07,3248.15,NaN,3295.24,3003.94,2686.29,NaN,2640.05,NaN,NaN,2399.52,1681.13,2371.14,NaN,2527.42,1926.73,3070.01,1908.15,NaN
manthey_DimacsSorter_36_4.cnf,4965.0,16282.0,2873.0,14058.0,0.728158719,0.158201736,0.04,0.20436762,0.28972347,1.178485955,0.0,1.0,1.389466392,0.000932366,0.438340155,0.000696136,0.008701706,1.104117819,0.0,0.589344146,0.858941528,0.0,0.000932366,0.505722125,0.000497937,0.011594821,2.515127933,0.188600779,0.14977877,0.0,0.741935484,2.897490943,0.000605071,0.616897128,7.1134e-05,0.008678333,2.208511574,0.76184379,0.000819934,0.481811022,0.000426803,0.007326789,0.02,0.00119526,0.935002081,0.000355669,0.029733959,3.274420412,0.177106176,0.434219964,0.004807528,0.571428571,3.278212803,0.16,1448.36,220.053,0.0257339,372.83,563.646,868.553,128.789,1272.99,56.6437,1366.52,1340.65,364.668,329.053,201.76,2796.95,518.049,1895.69,220.448,212.815,1788.99,64.0717,148.361,1553.11,401.891,65.3348,3499.82,208.925,98.6143
manthey_DimacsSorter_36_7.cnf,4119.0,13249.0,2346.0,11400.0,0.755754476,0.162192982,0.02,0.205789474,0.282990393,1.180083146,0.0,1.0,1.383436447,0.001147231,0.430418732,0.000852515,0.008525149,1.109689322,0.0,0.575789474,0.855964912,0.0,0.001147231,0.465868566,0.000614035,0.010175439,2.48105301,0.184065114,0.151725791,0.0,0.75,2.882723487,0.000740155,0.565014153,8.7719e-05,0.007894737,2.207037877,0.756140351,0.001001855,0.45370727,0.000526316,0.006315789,0.0,0.001443429,0.810443551,0.000438596,0.025263158,3.281531557,0.178846753,0.431512466,0.006992503,0.571428571,3.300749134,0.14,168.719,2039.57,0.0218271,NaN,1553.09,161.661,1510.02,478.168,385.313,NaN,NaN,NaN,NaN,530.557,1834.5,914.66,1096.05,1797.24,NaN,1094.0,360.36,809.718,NaN,1760.81,NaN,339.885,670.23,2165.1
manthey_DimacsSorter_37_3.cnf,6634.0,23392.0,4156.0,21298.0,0.596246391,0.098319091,0.06,0.195135693,0.329986316,1.120332323,0.0,1.0,1.393622846,0.000637489,0.508388756,0.000481232,0.008662175,1.038754302,0.0,0.609399944,0.875762982,0.0,0.000637489,0.627675297,0.000375622,0.007418537,2.30408734,0.216811595,0.187646147,0.0,0.80952381,2.872783977,0.000419332,0.825078471,4.6953e-05,0.00493004,2.347477422,0.770776599,0.000533359,0.644714605,0.000234764,0.005493474,0.02,0.000803409,1.242266092,0.000234764,0.037233543,3.239061482,0.185642851,0.466281625,0.002528421,0.666666667,3.308327613,0.36,NaN,NaN,0.0340169,NaN,NaN,2640.55,2273.97,1092.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,401.571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,441.821,NaN
manthey_DimacsSorter_37_6.cnf,7665.0,26841.0,4819.0,24472.0,0.590578958,0.096804511,0.06,0.196918928,0.309337641,1.158556623,0.0,1.0,1.393539907,0.000555327,0.52091471,0.000415024,0.008715501,1.060361387,0.0,0.603710363,0.871404054,0.0,0.000555327,0.64730308,0.000326904,0.00715103,2.366858896,0.213446865,0.178005352,0.0,0.833333333,2.87186488,0.00035989,0.821521228,4.0863e-05,0.004740111,2.375818767,0.765773128,0.000459694,0.64398165,0.000245178,0.005434783,0.04,0.000750439,1.308921096,0.000204315,0.04225237,3.347461383,0.181538886,0.489824086,0.001941711,0.571428571,3.3534778,0.4,828.408,NaN,0.038487,363.717,1069.59,0.13002,0.111304,NaN,730.9,306.172,307.186,353.346,NaN,1076.45,NaN,NaN,0.551752,239.335,250.584,0.549428,328.773,395.796,38.6187,596.568,117.407,NaN,NaN,430.323
manthey_single-ordered-initialized-w12-b6.cnf,792.0,5055.0,350.0,3144.0,1.262857143,0.607824427,0.0,0.111323155,0.586057814,0.561970227,0.0,1.0,1.176680336,0.010210832,0.678701458,0.005714286,0.045714286,1.169912623,0.0,0.280216285,0.861005089,0.0,0.010210832,1.08939892,0.002862595,0.055661578,2.157516283,0.509667624,0.226875869,0.005714286,0.694915254,2.283473705,0.004649218,1.467422338,0.000318066,0.033396947,1.883127782,0.635814249,0.009045802,1.029489201,0.002226463,0.04389313,0.0,0.031929229,0.770316809,0.001590331,0.155534351,4.60433177,0.184458616,0.74783394,0.024853114,0.861471861,3.293464525,1.2,46.1486,45.7452,0.0223681,0.0144021,0.060682,0.00986789,0.0101351,0.042507,0.026524,0.105131,0.106929,0.0146581,0.011434,0.0160499,0.139861,0.154565,0.0260989,4.59852,3.43784,0.00942791,0.0123459,0.012423,0.252166,0.020286,0.0203381,0.059813,0.0115531,0.0200939
manthey_single-ordered-initialized-w14-b7.cnf,1225.0,8099.0,602.0,5389.0,1.034883721,0.502876229,0.02,0.111709037,0.586966719,0.551172278,0.0,1.0,1.101927544,0.005898258,0.732538074,0.003322259,0.034883721,1.061610833,0.0,0.270365559,0.88754871,0.0,0.005898258,1.288951305,0.001670069,0.043607348,2.284011403,0.520399908,0.20640439,0.008547009,0.774193548,2.365268903,0.002750466,1.746204056,0.000185563,0.027834478,1.648550143,0.642048618,0.005740129,1.190098102,0.001484505,0.037483763,0.0,0.022870241,0.813375463,0.000927816,0.149935053,4.752921863,0.15643075,0.821433045,0.017533937,0.812307692,3.163494362,3.14,37.5785,38.4094,0.034367,0.0244351,0.137057,0.023406,0.02556,0.0731949,0.042412,0.213188,0.21525,0.024966,0.018988,0.0227521,0.2004,0.217715,0.011031,172.55,300.184,0.010435,0.0186121,0.018563,0.273687,0.028905,0.029568,0.137796,0.019158,0.032227
manthey_single-ordered-initialized-w18-b7.cnf,1827.0,12775.0,950.0,9133.0,0.923157895,0.398773678,0.02,0.104018395,0.571450426,0.560513936,0.0,1.0,1.080207581,0.003785809,0.747271182,0.002105263,0.026315789,1.016506447,0.0,0.250410599,0.885251287,0.0,0.003785809,1.506182027,0.000985437,0.034599803,2.037310935,0.550027834,0.203736627,0.003174603,0.820512821,2.101350247,0.001767448,1.99631545,0.000109493,0.021679623,1.456518385,0.643162159,0.00369395,1.361053982,0.000875944,0.029563123,0.0,0.018104297,0.819005391,0.000547465,0.124165116,4.676249182,0.138767887,0.855707227,0.01429401,0.812307692,3.003876799,10.08,0.0641169,0.068265,0.078552,0.08378,500.041,0.059543,0.0642331,0.661793,0.077243,0.356665,0.353225,0.0829969,0.0466391,0.05631,0.301639,0.323763,0.0575369,300.813,300.061,0.056905,0.0438171,0.0430579,0.389036,0.0776861,0.076759,500.234,0.0456139,0.08357
manthey_single-ordered-initialized-w18-b8.cnf,2160.0,15054.0,1195.0,10964.0,0.807531381,0.373039037,0.02,0.108993068,0.57740331,0.55364282,0.0,1.0,1.02880887,0.002998478,0.783341501,0.00167364,0.020920502,0.978085436,0.0,0.251641737,0.901587012,0.0,0.002998478,1.561353319,0.000820868,0.031740241,1.84391295,0.557216225,0.192432724,0.008645533,0.8,1.994543001,0.001400933,2.15178521,9.1208e-05,0.021068953,1.350546046,0.641919008,0.0031006,1.420804783,0.000820868,0.029004013,0.0,0.015228689,0.830902713,0.000456038,0.106165633,4.568387947,0.124126882,0.909991074,0.012124663,0.802298851,2.728302134,11.38,0.075165,0.072754,0.0820601,0.066866,500.164,0.0762151,0.0737899,0.823301,0.102405,0.472143,0.473315,0.070549,0.0576881,0.0575079,0.312165,0.319971,0.049403,301.301,301.085,0.048954,0.0511811,0.0494811,0.384112,0.0844519,0.0859059,491.825,0.0560229,0.0947871
manthey_single-ordered-initialized-w20-b10.cnf,3400.0,24005.0,2076.0,18339.0,0.637764933,0.308959049,0.04,0.113201374,0.580282424,0.547729522,0.0,1.0,0.995592006,0.001729287,0.862952155,0.000963391,0.013969171,0.913133173,0.0,0.246632859,0.921587873,0.0,0.001729287,1.754537846,0.000490757,0.025355799,1.799990861,0.574395586,0.17606482,0.0,0.782608696,1.733028338,0.000804954,2.547572284,5.4529e-05,0.018158024,1.135973936,0.639238781,0.001966024,1.587718253,0.000599815,0.025410328,0.02,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.02,0.110663,0.113356,0.117505,0.0660791,1.1841,0.0899031,0.0867749,1.52084,0.128857,0.332315,0.328629,0.065398,0.0574609,0.048723,0.426288,0.484185,0.0771459,301.535,303.109,0.0736369,0.0732891,0.0722811,0.46018,0.108855,0.10787,13.8884,0.055174,0.114727
